start,end,duration,startyr,endyr,midyr,midwateryr,endwateryr,group,tmin,dew,end.humid,end.wind,end.tempmin,end.water,water.mean,end.perim,mid.perim
5/8/2015,5/11/2015,3,2015,2015,2015,2015,2015,WHU,8.65,-1.625,18,4.1,21.6,92.16747744,91.98813933,5.842105263,5.842105263
5/11/2015,5/13/2015,2,2015,2015,2015,2015,2015,CH,10,-4.166666667,31,3.8,18.6,89.2953881,90.00330484,17.625,17.625
5/11/2015,5/13/2015,2,2015,2015,2015,2015,2015,MA,10,-4.166666667,31,3.8,18.6,95.56932459,95.91967999,6.846153846,6.846153846
5/11/2015,5/13/2015,2,2015,2015,2015,2015,2015,RN,10,-4.166666667,31,3.8,18.6,89.39170515,90.19321109,6.527777778,6.527777778
5/11/2015,5/13/2015,2,2015,2015,2015,2015,2015,WHL,11,-3.733333333,31,3.8,18.6,85.42959664,85.67078761,4.571428571,4.571428571
5/11/2015,5/13/2015,2,2015,2015,2015,2015,2015,WHM,11,-3.733333333,31,3.8,18.6,77.59105551,78.94782451,7.434782609,7.434782609
5/11/2015,5/13/2015,2,2015,2015,2015,2015,2015,WHU,11,-3.733333333,31,3.8,18.6,91.44519785,91.80633764,5.842105263,5.842105263
5/13/2015,5/15/2015,2,2015,2015,2015,2015,2015,CH,10.53333333,0.3,46,9.7,16.7,87.87955462,88.58747136,17.625,17.625
5/13/2015,5/15/2015,2,2015,2015,2015,2015,2015,MA,10.53333333,0.3,46,9.7,16.7,94.8686138,95.21896919,6.846153846,6.846153846
5/13/2015,5/15/2015,2,2015,2015,2015,2015,2015,RN,10.53333333,0.3,46,9.7,16.7,87.78869327,88.59019921,6.527777778,6.527777778
5/13/2015,5/15/2015,2,2015,2015,2015,2015,2015,WHL,11.9,0.533333333,46,9.7,16.7,84.29296795,84.8612823,4.571428571,4.571428571
5/13/2015,5/15/2015,2,2015,2015,2015,2015,2015,WHM,11.9,0.533333333,46,9.7,16.7,75.8893231,76.74018931,7.434782609,7.434782609
5/13/2015,5/15/2015,2,2015,2015,2015,2015,2015,WHU,11.9,0.533333333,46,9.7,16.7,90.72291825,91.08405805,5.842105263,5.842105263
5/15/2015,5/17/2015,2,2015,2015,2015,2015,2015,CH,8.533333333,1.966666667,29.5,6.4,22.3,86.46372115,87.17163788,17.625,17.625
5/15/2015,5/17/2015,2,2015,2015,2015,2015,2015,MA,8.533333333,1.966666667,29.5,6.4,22.3,94.16790301,94.5182584,6.846153846,6.846153846
5/15/2015,5/17/2015,2,2015,2015,2015,2015,2015,RN,8.533333333,1.966666667,29.5,6.4,22.3,87.87145882,87.83007604,6.527777778,6.527777778
5/15/2015,5/17/2015,2,2015,2015,2015,2015,2015,WHL,10,2.533333333,29.5,6.4,22.3,83.15633926,83.72465361,4.571428571,4.571428571
5/15/2015,5/17/2015,2,2015,2015,2015,2015,2015,WHM,10,2.533333333,29.5,6.4,22.3,74.1875907,75.0384569,7.434782609,7.434782609
5/15/2015,5/17/2015,2,2015,2015,2015,2015,2015,WHU,10,2.533333333,29.5,6.4,22.3,90.00063866,90.36177846,5.842105263,5.842105263
5/17/2015,5/19/2015,2,2015,2015,2015,2015,2015,CH,9.266666667,-1.333333333,13.5,6.2,24.4,85.04788767,85.75580441,17.625,17.625
5/17/2015,5/19/2015,2,2015,2015,2015,2015,2015,MA,9.266666667,-1.333333333,13.5,6.2,24.4,92.02698254,93.09744277,6.846153846,6.846153846
5/17/2015,5/19/2015,2,2015,2015,2015,2015,2015,RN,9.266666667,-1.333333333,13.5,6.2,24.4,87.95422438,87.9128416,6.527777778,6.527777778
5/17/2015,5/19/2015,2,2015,2015,2015,2015,2015,WHL,10.46666667,-0.7,13.5,6.2,24.4,82.01971057,82.58802492,4.571428571,4.571428571
5/17/2015,5/19/2015,2,2015,2015,2015,2015,2015,WHM,10.46666667,-0.7,13.5,6.2,24.4,72.48585829,73.33672449,7.434782609,7.434782609
5/17/2015,5/19/2015,2,2015,2015,2015,2015,2015,WHU,10.46666667,-0.7,13.5,6.2,24.4,89.27835907,89.63949886,5.842105263,5.842105263
5/19/2015,5/20/2015,1,2015,2015,2015,2015,2015,CH,9.5,-6.5,13.5,6.2,24.4,83.37801077,84.21294922,17.625,17.625
5/19/2015,5/20/2015,1,2015,2015,2015,2015,2015,MA,9.5,-6.5,13.5,6.2,24.4,90.9565223,91.49175242,6.846153846,6.846153846
5/19/2015,5/20/2015,1,2015,2015,2015,2015,2015,RN,9.5,-6.5,13.5,6.2,24.4,87.99560716,87.97491577,6.527777778,6.527777778
5/19/2015,5/20/2015,1,2015,2015,2015,2015,2015,WHL,10.6,-5.9,13.5,6.2,24.4,81.45139623,81.7355534,4.571428571,4.571428571
5/19/2015,5/20/2015,1,2015,2015,2015,2015,2015,WHM,10.6,-5.9,13.5,6.2,24.4,71.63499209,72.06042519,7.434782609,7.434782609
5/19/2015,5/20/2015,1,2015,2015,2015,2015,2015,WHU,10.6,-5.9,13.5,6.2,24.4,88.91721927,89.09778917,5.842105263,5.842105263
5/20/2015,5/21/2015,1,2015,2015,2015,2015,2015,CH,10.8,-7.3,21,8.6,20.5,81.70813387,82.54307232,17.625,17.625
5/20/2015,5/21/2015,1,2015,2015,2015,2015,2015,MA,10.8,-7.3,21,8.6,20.5,89.88606207,90.42129219,6.846153846,6.846153846
5/20/2015,5/21/2015,1,2015,2015,2015,2015,2015,RN,10.8,-7.3,21,8.6,20.5,88.03698993,88.01629855,6.527777778,6.527777778
5/20/2015,5/21/2015,1,2015,2015,2015,2015,2015,WHL,11.8,-6.45,21,8.6,20.5,80.88308188,81.16723905,4.571428571,4.571428571
5/20/2015,5/21/2015,1,2015,2015,2015,2015,2015,WHM,11.8,-6.45,21,8.6,20.5,70.78412589,71.20955899,7.434782609,7.434782609
5/20/2015,5/21/2015,1,2015,2015,2015,2015,2015,WHU,11.8,-6.45,21,8.6,20.5,88.55607948,88.73664937,5.842105263,5.842105263
5/21/2015,5/22/2015,1,2015,2015,2015,2015,2015,CH,11.05,-5.55,26,10.1,19.4,80.03825696,80.87319542,17.625,17.625
5/21/2015,5/22/2015,1,2015,2015,2015,2015,2015,MA,11.05,-5.55,26,10.1,19.4,88.81560184,89.35083195,6.846153846,6.846153846
5/21/2015,5/22/2015,1,2015,2015,2015,2015,2015,RN,11.05,-5.55,26,10.1,19.4,88.07837271,88.05768132,6.527777778,6.527777778
5/21/2015,5/22/2015,1,2015,2015,2015,2015,2015,WHL,11.8,-4.75,26,10.1,19.4,80.31476754,80.59892471,4.571428571,4.571428571
5/21/2015,5/22/2015,1,2015,2015,2015,2015,2015,WHM,11.8,-4.75,26,10.1,19.4,69.93325968,70.35869279,7.434782609,7.434782609
5/21/2015,5/22/2015,1,2015,2015,2015,2015,2015,WHU,11.8,-4.75,26,10.1,19.4,87.74697865,88.15152906,5.842105263,5.842105263
5/22/2015,5/24/2015,2,2015,2015,2015,2015,2015,CH,8.533333333,-3.966666667,31,7,19.5,76.69850316,78.36838006,17.625,17.625
5/22/2015,5/24/2015,2,2015,2015,2015,2015,2015,MA,8.533333333,-3.966666667,31,7,19.5,86.67468137,87.7451416,6.846153846,6.846153846
5/22/2015,5/24/2015,2,2015,2015,2015,2015,2015,RN,8.533333333,-3.966666667,31,7,19.5,88.16113827,88.11975549,6.527777778,6.527777778
5/22/2015,5/24/2015,2,2015,2015,2015,2015,2015,WHL,9.7,-3.266666667,31,7,19.5,78.30652317,79.31064536,4.571428571,4.571428571
5/22/2015,5/24/2015,2,2015,2015,2015,2015,2015,WHM,9.7,-3.266666667,31,7,19.5,66.98492241,68.45909105,7.434782609,7.434782609
5/22/2015,5/24/2015,2,2015,2015,2015,2015,2015,WHU,9.7,-3.266666667,31,7,19.5,86.128777,86.93787783,5.842105263,5.842105263
5/24/2015,5/29/2015,5,2015,2015,2015,2015,2015,CH,12.23333333,-3.5,17.5,3.1,27.6,68.58189894,72.56260762,17.625,17.625
5/24/2015,5/29/2015,5,2015,2015,2015,2015,2015,MA,12.23333333,-3.5,17.5,3.1,27.6,79.80237196,83.49186137,6.846153846,6.846153846
5/24/2015,5/29/2015,5,2015,2015,2015,2015,2015,RN,12.23333333,-3.5,17.5,3.1,27.6,82.61401127,85.38757477,6.527777778,6.527777778
5/24/2015,5/29/2015,5,2015,2015,2015,2015,2015,WHL,13.2,-2.833333333,17.5,3.1,27.6,72.00451222,75.47586771,4.571428571,4.571428571
5/24/2015,5/29/2015,5,2015,2015,2015,2015,2015,WHM,13.2,-2.833333333,17.5,3.1,27.6,58.54953562,63.03336491,7.434782609,7.434782609
5/24/2015,5/29/2015,5,2015,2015,2015,2015,2015,WHU,13.2,-2.833333333,17.5,3.1,27.6,82.08327288,84.10602494,5.842105263,5.842105263
5/29/2015,5/31/2015,2,2015,2015,2015,2015,2015,CH,17.26666667,-4.066666667,19.5,10.2,30.9,65.7077057,67.14480232,17.625,17.625
5/29/2015,5/31/2015,2,2015,2015,2015,2015,2015,MA,17.26666667,-4.066666667,19.5,10.2,30.9,76.64811266,78.22524231,6.846153846,6.846153846
5/29/2015,5/31/2015,2,2015,2015,2015,2015,2015,RN,17.26666667,-4.066666667,19.5,10.2,30.9,80.39516048,81.50458587,6.527777778,6.527777778
5/29/2015,5/31/2015,2,2015,2015,2015,2015,2015,WHL,17.83333333,-3.733333333,19.5,10.2,30.9,68.7148678,70.35969001,4.571428571,4.571428571
5/29/2015,5/31/2015,2,2015,2015,2015,2015,2015,WHM,17.83333333,-3.733333333,19.5,10.2,30.9,54.53665474,56.54309518,7.434782609,7.434782609
5/29/2015,5/31/2015,2,2015,2015,2015,2015,2015,WHU,17.83333333,-3.733333333,19.5,10.2,30.9,80.22919321,81.15623305,5.842105263,5.842105263
5/31/2015,6/3/2015,3,2015,2015,2015,2015,2015,CH,18.175,-3.25,16.5,4.9,28.2,61.39641585,63.55206078,17.625,17.625
5/31/2015,6/3/2015,3,2015,2015,2015,2015,2015,MA,18.175,-3.25,16.5,4.9,28.2,71.91672372,74.28241819,6.846153846,6.846153846
5/31/2015,6/3/2015,3,2015,2015,2015,2015,2015,RN,18.175,-3.25,16.5,4.9,28.2,75.95079745,78.17297896,6.527777778,6.527777778
5/31/2015,6/3/2015,3,2015,2015,2015,2015,2015,WHL,18.975,-3.025,16.5,4.9,28.2,66.993165,67.05082545,4.571428571,4.571428571
5/31/2015,6/3/2015,3,2015,2015,2015,2015,2015,WHM,18.975,-3.025,16.5,4.9,28.2,53.12946612,52.68002726,7.434782609,7.434782609
5/31/2015,6/3/2015,3,2015,2015,2015,2015,2015,WHU,18.975,-3.025,16.5,4.9,28.2,77.4480737,78.83863345,5.842105263,5.842105263
6/3/2015,6/4/2015,1,2015,2015,2015,2015,2015,CH,16.55,-6.55,24.5,2.7,29.5,59.95931924,60.67786755,17.625,17.625
6/3/2015,6/4/2015,1,2015,2015,2015,2015,2015,MA,16.55,-6.55,24.5,2.7,29.5,74.30476549,73.1107446,6.846153846,6.846153846
6/3/2015,6/4/2015,1,2015,2015,2015,2015,2015,RN,16.55,-6.55,24.5,2.7,29.5,74.46934311,75.21007028,6.527777778,6.527777778
6/3/2015,6/4/2015,1,2015,2015,2015,2015,2015,WHL,17.4,-6.4,24.5,2.7,29.5,68.56110662,67.77713581,4.571428571,4.571428571
6/3/2015,6/4/2015,1,2015,2015,2015,2015,2015,WHM,17.4,-6.4,24.5,2.7,29.5,55.73515838,54.43231225,7.434782609,7.434782609
6/3/2015,6/4/2015,1,2015,2015,2015,2015,2015,WHU,17.4,-6.4,24.5,2.7,29.5,76.52103386,76.98455378,5.842105263,5.842105263
6/4/2015,6/5/2015,1,2015,2015,2015,2015,2015,CH,16.3,-3.4,35.5,10.7,23.7,60.33097456,60.1451469,17.625,17.625
6/4/2015,6/5/2015,1,2015,2015,2015,2015,2015,MA,16.3,-3.4,35.5,10.7,23.7,76.69280726,75.49878637,6.846153846,6.846153846
6/4/2015,6/5/2015,1,2015,2015,2015,2015,2015,RN,16.3,-3.4,35.5,10.7,23.7,72.98788876,73.72861594,6.527777778,6.527777778
6/4/2015,6/5/2015,1,2015,2015,2015,2015,2015,WHL,17.4,-3.4,35.5,10.7,23.7,70.12904823,69.34507742,4.571428571,4.571428571
6/4/2015,6/5/2015,1,2015,2015,2015,2015,2015,WHM,17.4,-3.4,35.5,10.7,23.7,58.34085063,57.0380045,7.434782609,7.434782609
6/4/2015,6/5/2015,1,2015,2015,2015,2015,2015,WHU,17.4,-3.4,35.5,10.7,23.7,75.59399402,76.05751394,5.842105263,5.842105263
6/5/2015,6/12/2015,7,2015,2015,2015,2015,2015,CH,17.1875,7.35,24,3.2,25,58.35398527,60.77328508,17.625,17.625
6/5/2015,6/12/2015,7,2015,2015,2015,2015,2015,MA,17.1875,7.35,24,3.2,25,85.16651306,83.50546846,6.846153846,6.846153846
6/5/2015,6/12/2015,7,2015,2015,2015,2015,2015,RN,17.1875,7.35,24,3.2,25,82.78694905,74.10568628,6.527777778,6.527777778
6/5/2015,6/12/2015,7,2015,2015,2015,2015,2015,WHL,18.25,7.6875,24,3.2,25,81.10463953,75.61684388,4.571428571,4.571428571
6/5/2015,6/12/2015,7,2015,2015,2015,2015,2015,WHM,18.25,7.6875,24,3.2,25,76.58069641,67.46077352,7.434782609,7.434782609
6/5/2015,6/12/2015,7,2015,2015,2015,2015,2015,WHU,18.25,7.6875,24,3.2,25,84.55275138,80.0733727,5.842105263,5.842105263
6/12/2015,6/14/2015,2,2015,2015,2015,2015,2015,CH,17.5,1.133333333,27,6.7,25.65,54.51871939,56.43635233,17.625,17.625
6/12/2015,6/14/2015,2,2015,2015,2015,2015,2015,MA,17.5,1.133333333,27,6.7,25.65,81.70001002,83.43326154,6.846153846,6.846153846
6/12/2015,6/14/2015,2,2015,2015,2015,2015,2015,RN,17.5,1.133333333,27,6.7,25.65,89.90866071,86.34780488,6.527777778,6.527777778
6/12/2015,6/14/2015,2,2015,2015,2015,2015,2015,WHL,18.36666667,1.733333333,27,6.7,25.65,79.78312862,80.44388407,4.571428571,4.571428571
6/12/2015,6/14/2015,2,2015,2015,2015,2015,2015,WHM,18.36666667,1.733333333,27,6.7,25.65,72.10936873,74.34503257,7.434782609,7.434782609
6/12/2015,6/14/2015,2,2015,2015,2015,2015,2015,WHU,18.36666667,1.733333333,27,6.7,25.65,87.11239634,85.83257386,5.842105263,5.842105263
6/14/2015,6/21/2015,7,2015,2015,2015,2015,2015,CH,21.3125,1.0375,31.5,10.7,30,42.3730395,48.12644177,17.625,17.625
6/14/2015,6/21/2015,7,2015,2015,2015,2015,2015,MA,21.3125,1.0375,31.5,10.7,30,69.56724938,75.6336297,6.846153846,6.846153846
6/14/2015,6/21/2015,7,2015,2015,2015,2015,2015,RN,21.3125,1.0375,31.5,10.7,30,78.86015436,84.38440753,6.527777778,6.527777778
6/14/2015,6/21/2015,7,2015,2015,2015,2015,2015,WHL,22.0125,1.15,31.5,10.7,30,73.57427822,77.17356662,4.571428571,4.571428571
6/14/2015,6/21/2015,7,2015,2015,2015,2015,2015,WHM,22.0125,1.15,31.5,10.7,30,57.02938724,64.39135755,7.434782609,7.434782609
6/14/2015,6/21/2015,7,2015,2015,2015,2015,2015,WHU,22.0125,1.15,31.5,10.7,30,79.45333045,83.28286339,5.842105263,5.842105263
6/21/2015,6/23/2015,2,2015,2015,2015,2015,2015,CH,21.46666667,3.333333333,28.5,6,28.7,39.38960742,40.88132346,17.625,17.625
6/21/2015,6/23/2015,2,2015,2015,2015,2015,2015,MA,21.46666667,3.333333333,28.5,6,28.7,74.80759384,72.18742161,6.846153846,6.846153846
6/21/2015,6/23/2015,2,2015,2015,2015,2015,2015,RN,21.46666667,3.333333333,28.5,6,28.7,75.70343826,77.28179631,6.527777778,6.527777778
6/21/2015,6/23/2015,2,2015,2015,2015,2015,2015,WHL,22.93333333,3.366666667,28.5,6,28.7,70.66920508,72.12174165,4.571428571,4.571428571
6/21/2015,6/23/2015,2,2015,2015,2015,2015,2015,WHM,22.93333333,3.366666667,28.5,6,28.7,53.12772497,55.07855611,7.434782609,7.434782609
6/21/2015,6/23/2015,2,2015,2015,2015,2015,2015,WHU,22.93333333,3.366666667,28.5,6,28.7,77.65114541,78.48788468,5.842105263,5.842105263
6/23/2015,6/24/2015,1,2015,2015,2015,2015,2015,CH,22.3,4.85,37,5.9,31.6,37.89789138,38.6437494,17.625,17.625
6/23/2015,6/24/2015,1,2015,2015,2015,2015,2015,MA,22.3,4.85,37,5.9,31.6,77.42776608,76.11767996,6.846153846,6.846153846
6/23/2015,6/24/2015,1,2015,2015,2015,2015,2015,RN,22.3,4.85,37,5.9,31.6,76.97843418,76.34093622,6.527777778,6.527777778
6/23/2015,6/24/2015,1,2015,2015,2015,2015,2015,WHL,23.5,5,37,5.9,31.6,69.21666851,69.9429368,4.571428571,4.571428571
6/23/2015,6/24/2015,1,2015,2015,2015,2015,2015,WHM,23.5,5,37,5.9,31.6,51.17689383,52.1523094,7.434782609,7.434782609
6/23/2015,6/24/2015,1,2015,2015,2015,2015,2015,WHU,23.5,5,37,5.9,31.6,76.94311264,77.29712902,5.842105263,5.842105263
6/24/2015,6/29/2015,5,2015,2015,2015,2015,2015,CH,20.95,9.75,40.5,4.5,26.1,42.43422522,40.1660583,17.625,17.625
6/24/2015,6/29/2015,5,2015,2015,2015,2015,2015,MA,20.95,9.75,40.5,4.5,26.1,82.3378375,81.93049922,6.846153846,6.846153846
6/24/2015,6/29/2015,5,2015,2015,2015,2015,2015,RN,20.95,9.75,40.5,4.5,26.1,83.35341378,80.16592398,6.527777778,6.527777778
6/24/2015,6/29/2015,5,2015,2015,2015,2015,2015,WHL,21.95,10.31666667,40.5,4.5,26.1,64.74276275,66.51491945,4.571428571,4.571428571
6/24/2015,6/29/2015,5,2015,2015,2015,2015,2015,WHM,21.95,10.31666667,40.5,4.5,26.1,44.9114568,47.46272221,7.434782609,7.434782609
6/24/2015,6/29/2015,5,2015,2015,2015,2015,2015,WHU,21.95,10.31666667,40.5,4.5,26.1,73.4029488,75.17303072,5.842105263,5.842105263
6/29/2015,7/3/2015,4,2015,2015,2015,2015,2015,CH,19.28,13.38,44,2.9,27.4,42.62269146,43.21657851,17.625,17.625
6/29/2015,7/3/2015,4,2015,2015,2015,2015,2015,MA,19.28,13.38,44,2.9,27.4,76.43694694,79.38739222,6.846153846,6.846153846
6/29/2015,7/3/2015,4,2015,2015,2015,2015,2015,RN,19.28,13.38,44,2.9,27.4,85.77363961,84.83150248,6.527777778,6.527777778
6/29/2015,7/3/2015,4,2015,2015,2015,2015,2015,WHL,20.26,13.76,44,2.9,27.4,65.38976466,64.24463008,4.571428571,4.571428571
6/29/2015,7/3/2015,4,2015,2015,2015,2015,2015,WHM,20.26,13.76,44,2.9,27.4,46.29181651,44.24201883,7.434782609,7.434782609
6/29/2015,7/3/2015,4,2015,2015,2015,2015,2015,WHU,20.26,13.76,44,2.9,27.4,88.60126377,81.00210628,5.842105263,5.842105263
7/3/2015,7/6/2015,3,2015,2015,2015,2015,2015,CH,19.875,14.2,54.5,3.3,25.5,40.1835905,41.40314098,17.625,17.625
7/3/2015,7/6/2015,3,2015,2015,2015,2015,2015,MA,19.875,14.2,54.5,3.3,25.5,75.63753195,76.03723944,6.846153846,6.846153846
7/3/2015,7/6/2015,3,2015,2015,2015,2015,2015,RN,19.875,14.2,54.5,3.3,25.5,86.91886951,86.34625456,6.527777778,6.527777778
7/3/2015,7/6/2015,3,2015,2015,2015,2015,2015,WHL,21.175,14.15,54.5,3.3,25.5,72.0372683,68.71351648,4.571428571,4.571428571
7/3/2015,7/6/2015,3,2015,2015,2015,2015,2015,WHM,21.175,14.15,54.5,3.3,25.5,57.52421994,51.90801822,7.434782609,7.434782609
7/3/2015,7/6/2015,3,2015,2015,2015,2015,2015,WHU,21.175,14.15,54.5,3.3,25.5,100,94.30063189,5.842105263,5.842105263
7/6/2015,7/7/2015,1,2015,2015,2015,2015,2015,CH,18.7,15.65,43,9.8,28.9,39.37055685,39.77707368,17.625,17.625
7/6/2015,7/7/2015,1,2015,2015,2015,2015,2015,MA,18.7,15.65,43,9.8,28.9,75.37106029,75.50429612,6.846153846,6.846153846
7/6/2015,7/7/2015,1,2015,2015,2015,2015,2015,RN,18.7,15.65,43,9.8,28.9,87.30061281,87.10974116,6.527777778,6.527777778
7/6/2015,7/7/2015,1,2015,2015,2015,2015,2015,WHL,19.8,15.85,43,9.8,28.9,74.25310284,73.14518557,4.571428571,4.571428571
7/6/2015,7/7/2015,1,2015,2015,2015,2015,2015,WHM,19.8,15.85,43,9.8,28.9,61.26835441,59.39628718,7.434782609,7.434782609
7/6/2015,7/7/2015,1,2015,2015,2015,2015,2015,WHU,19.8,15.85,43,9.8,28.9,99.55992555,99.77996278,5.842105263,5.842105263
7/7/2015,7/8/2015,1,2015,2015,2015,2015,2015,CH,19.35,13.6,35,8.2,28.1,38.5575232,38.96404003,17.625,17.625
7/7/2015,7/8/2015,1,2015,2015,2015,2015,2015,MA,19.35,13.6,35,8.2,28.1,75.10458862,75.23782445,6.846153846,6.846153846
7/7/2015,7/8/2015,1,2015,2015,2015,2015,2015,RN,19.35,13.6,35,8.2,28.1,87.04773097,87.17417189,6.527777778,6.527777778
7/7/2015,7/8/2015,1,2015,2015,2015,2015,2015,WHL,20.65,13.55,35,8.2,28.1,76.46893739,75.36102012,4.571428571,4.571428571
7/7/2015,7/8/2015,1,2015,2015,2015,2015,2015,WHM,20.65,13.55,35,8.2,28.1,65.01248889,63.14042165,7.434782609,7.434782609
7/7/2015,7/8/2015,1,2015,2015,2015,2015,2015,WHU,20.65,13.55,35,8.2,28.1,99.11985111,99.33988833,5.842105263,5.842105263
7/8/2015,7/10/2015,2,2015,2015,2015,2015,2015,CH,19.26666667,12.1,41.5,5.6,26.7,36.14618136,37.35185228,17.625,17.625
7/8/2015,7/10/2015,2,2015,2015,2015,2015,2015,MA,19.26666667,12.1,41.5,5.6,26.7,74.5716453,74.83811696,6.846153846,6.846153846
7/8/2015,7/10/2015,2,2015,2015,2015,2015,2015,RN,19.26666667,12.1,41.5,5.6,26.7,86.54196729,86.79484913,6.527777778,6.527777778
7/8/2015,7/10/2015,2,2015,2015,2015,2015,2015,WHL,20.73333333,11.66666667,41.5,5.6,26.7,79.67850403,78.27740445,4.571428571,4.571428571
7/8/2015,7/10/2015,2,2015,2015,2015,2015,2015,WHM,20.73333333,11.66666667,41.5,5.6,26.7,69.48340251,67.75083826,7.434782609,7.434782609
7/8/2015,7/10/2015,2,2015,2015,2015,2015,2015,WHU,20.73333333,11.66666667,41.5,5.6,26.7,98.23970221,98.67977666,5.842105263,5.842105263
7/10/2015,7/13/2015,3,2015,2015,2015,2015,2015,CH,18.85,13.05,34.5,5.9,28.3,32.52916861,34.33767498,17.625,17.625
7/10/2015,7/13/2015,3,2015,2015,2015,2015,2015,MA,18.85,13.05,34.5,5.9,28.3,72.78304461,73.67734495,6.846153846,6.846153846
7/10/2015,7/13/2015,3,2015,2015,2015,2015,2015,RN,18.85,13.05,34.5,5.9,28.3,85.78332178,86.16264454,6.527777778,6.527777778
7/10/2015,7/13/2015,3,2015,2015,2015,2015,2015,WHL,20.3,12.875,34.5,5.9,28.3,82.65970034,81.16910219,4.571428571,4.571428571
7/10/2015,7/13/2015,3,2015,2015,2015,2015,2015,WHM,20.3,12.875,34.5,5.9,28.3,71.66373994,70.57357122,7.434782609,7.434782609
7/10/2015,7/13/2015,3,2015,2015,2015,2015,2015,WHU,20.3,12.875,34.5,5.9,28.3,96.91947887,97.57959054,5.842105263,5.842105263
7/13/2015,7/14/2015,1,2015,2015,2015,2015,2015,CH,18.9,12.9,35.5,9.2,27.8,31.32349769,31.92633315,17.625,17.625
7/13/2015,7/14/2015,1,2015,2015,2015,2015,2015,MA,18.9,12.9,35.5,9.2,27.8,72.18684438,72.48494449,6.846153846,6.846153846
7/13/2015,7/14/2015,1,2015,2015,2015,2015,2015,RN,18.9,12.9,35.5,9.2,27.8,85.53043994,85.65688086,6.527777778,6.527777778
7/13/2015,7/14/2015,1,2015,2015,2015,2015,2015,WHL,20.3,12.85,35.5,9.2,27.8,83.65343244,83.15656639,4.571428571,4.571428571
7/13/2015,7/14/2015,1,2015,2015,2015,2015,2015,WHM,20.3,12.85,35.5,9.2,27.8,72.39051908,72.02712951,7.434782609,7.434782609
7/13/2015,7/14/2015,1,2015,2015,2015,2015,2015,WHU,20.3,12.85,35.5,9.2,27.8,96.49878873,96.7091338,5.842105263,5.842105263
7/14/2015,7/16/2015,2,2015,2015,2015,2015,2015,CH,18.83333333,12.9,39,9.1,27.6,30.02012307,30.48714917,17.625,17.625
7/14/2015,7/16/2015,2,2015,2015,2015,2015,2015,MA,18.83333333,12.9,39,9.1,27.6,70.99444392,71.59064415,6.846153846,6.846153846
7/14/2015,7/16/2015,2,2015,2015,2015,2015,2015,RN,18.83333333,12.9,39,9.1,27.6,86.35864923,85.94454459,6.527777778,6.527777778
7/14/2015,7/16/2015,2,2015,2015,2015,2015,2015,WHL,19.83333333,12.8,39,9.1,27.6,85.64089664,84.64716454,4.571428571,4.571428571
7/14/2015,7/16/2015,2,2015,2015,2015,2015,2015,WHM,19.83333333,12.8,39,9.1,27.6,73.84407737,73.11729822,7.434782609,7.434782609
7/14/2015,7/16/2015,2,2015,2015,2015,2015,2015,WHU,19.83333333,12.8,39,9.1,27.6,95.65740844,96.07809858,5.842105263,5.842105263
7/16/2015,7/19/2015,3,2015,2015,2015,2015,2015,CH,18.375,14,48,9.6,25.6,29.72701196,29.87356751,17.625,17.625
7/16/2015,7/19/2015,3,2015,2015,2015,2015,2015,MA,18.375,14,48,9.6,25.6,69.20584323,70.10014357,6.846153846,6.846153846
7/16/2015,7/19/2015,3,2015,2015,2015,2015,2015,RN,18.375,14,48,9.6,25.6,87.60096317,86.9798062,6.527777778,6.527777778
7/16/2015,7/19/2015,3,2015,2015,2015,2015,2015,WHL,19.6,14.15,48,9.6,25.6,82.5561605,84.09852857,4.571428571,4.571428571
7/16/2015,7/19/2015,3,2015,2015,2015,2015,2015,WHM,19.6,14.15,48,9.6,25.6,69.95448168,71.89927952,7.434782609,7.434782609
7/16/2015,7/19/2015,3,2015,2015,2015,2015,2015,WHU,19.6,14.15,48,9.6,25.6,94.39533801,95.02637322,5.842105263,5.842105263
7/19/2015,7/20/2015,1,2015,2015,2015,2015,2015,CH,17.3,15.15,45.75,5.65,26.25,29.62930826,29.67816011,17.625,17.625
7/19/2015,7/20/2015,1,2015,2015,2015,2015,2015,MA,17.3,15.15,45.75,5.65,26.25,68.24834347,68.72709335,6.846153846,6.846153846
7/19/2015,7/20/2015,1,2015,2015,2015,2015,2015,RN,17.3,15.15,45.75,5.65,26.25,88.01506781,87.80801549,6.527777778,6.527777778
7/19/2015,7/20/2015,1,2015,2015,2015,2015,2015,WHL,18.8,15.25,45.75,5.65,26.25,81.52791511,82.04203781,4.571428571,4.571428571
7/19/2015,7/20/2015,1,2015,2015,2015,2015,2015,WHM,18.8,15.25,45.75,5.65,26.25,68.65794979,69.30621573,7.434782609,7.434782609
7/19/2015,7/20/2015,1,2015,2015,2015,2015,2015,WHU,18.8,15.25,45.75,5.65,26.25,93.97464786,94.18499294,5.842105263,5.842105263
7/20/2015,7/21/2015,1,2015,2015,2015,2015,2015,CH,18,14.45,39.25,4.35,27.3,32.04643124,30.83786975,17.625,17.625
7/20/2015,7/21/2015,1,2015,2015,2015,2015,2015,MA,18,14.45,39.25,4.35,27.3,67.29084372,67.7695936,6.846153846,6.846153846
7/20/2015,7/21/2015,1,2015,2015,2015,2015,2015,RN,18,14.45,39.25,4.35,27.3,88.42917246,88.22212013,6.527777778,6.527777778
